id,bb_a_hh,hst,h_min,iwh,psch,ratio_hs,psh,h_mean,bb_av_h,vch,bwh,whh,b365h,h_max,bb_mx_h,bb_av_2_5_1,iwd,bb_mx_2_5_1,d_min,whd,d_mean,bb_av_d,bwd,b365d,target
100,0.49999999999999994,0.2,0.05899705014749261,0.06674542232722978,0.03966244725738396,0.3333333333333333,0.05185909980430528,0.05480284870592321,0.05156723963599596,0.052631578947368425,0.05012531328320801,0.058495821727019504,0.04740200546946217,0.05152758777929778,0.041604754829123326,0.3465703971119134,0.06077348066298344,0.30303030303030315,0.06593406593406592,0.06930693069306937,0.05928027474988801,0.06643356643356646,0.06306306306306309,0.053571428571428575,0
101,0.6818181818181818,0.2,0.1799410029498525,0.19078558771411697,0.1270042194092827,0.375,0.16927592954990217,0.1724856696195935,0.16936299292214357,0.1779448621553885,0.15288220551378445,0.1754874651810585,0.1567912488605287,0.16096671226630183,0.13075780089153044,0.21660649819494593,0.07182320441988949,0.19090909090909097,0.07692307692307693,0.07920792079207928,0.06629834254143646,0.06818181818181818,0.07657657657657663,0.057142857142857134,1
102,0.7272727272727273,0.2,0.25663716814159293,0.25575900767867693,0.2223628691983122,0.21428571428571427,0.25831702544031304,0.25951016154247003,0.24974721941354905,0.27318295739348375,0.24812030075187974,0.24791086350974934,0.2479489516864175,0.24760601915184682,0.2050520059435364,0.24187725631768953,0.09392265193370164,0.21515151515151526,0.09890109890109888,0.14158415841584165,0.10960131402120349,0.11276223776223776,0.09909909909909914,0.095,0
103,0.22727272727272724,0.8,0.008849557522123894,0.010632014176018903,0.008016877637130798,0.48,0.009784735812133072,0.00903248219558797,0.009100101112234575,0.01002506265664161,0.00852130325814536,0.009470752089136489,0.006381039197812209,0.009119927040583675,0.00705794947994056,0.3718411552346572,0.3922651933701657,0.35454545454545455,0.34065934065934067,0.30693069306930704,0.3010303120800358,0.2823426573426574,0.2792792792792793,0.24999999999999997,1
104,0.22727272727272724,0.4,0.013569321533923304,0.013585351447135255,0.010126582278481011,0.2608695652173913,0.010273972602739725,0.01172485669619594,0.010616784630940339,0.012030075187969926,0.011528822055137854,0.013370473537604455,0.010027347310847763,0.010487916096671226,0.008543833580980681,0.35740072202166073,0.281767955801105,0.3272727272727272,0.2857142857142857,0.2574257425742575,0.25533821113931604,0.25349650349650354,0.2567567567567568,0.21428571428571427,0
105,0.40909090909090906,0.13333333333333333,0.04424778761061947,0.04311872415829887,0.037974683544303785,0.11764705882352941,0.04207436399217221,0.041601528573910015,0.040444893832153696,0.04110275689223059,0.03759398496240602,0.04791086350974931,0.03600729261622607,0.0392156862745098,0.031946508172362546,0.10830324909747302,0.07182320441988949,0.09696969696969698,0.05494505494505497,0.04950495049504955,0.04599074212333881,0.04720279720279724,0.05405405405405411,0.042857142857142844,0
106,0.6818181818181818,0.26666666666666666,0.16224188790560473,0.16715888954518604,0.1189873417721519,0.3076923076923077,0.14677103718199608,0.15459440680910191,0.14964610717896865,0.15288220551378445,0.15789473684210528,0.15320334261838442,0.13855970829535094,0.14272685818513453,0.11961367013372956,0.31046931407942235,0.08287292817679559,0.2878787878787879,0.08791208791208793,0.08910891089108913,0.07316708974167535,0.07604895104895104,0.07207207207207211,0.06428571428571425,0
107,0.49999999999999994,0.4,0.07374631268436578,0.07265209686946249,0.06666666666666665,0.375,0.06800391389432485,0.0711307972902553,0.0692618806875632,0.07268170426065165,0.06766917293233082,0.0807799442896936,0.06107566089334548,0.06520747834017328,0.05274888558692422,0.10830324909747302,0.03867403314917123,0.09090909090909088,0.02197802197802201,0.019801980198019875,0.021800806331193134,0.022727272727272707,0.027027027027027084,0.021428571428571408,1
108,0.7272727272727273,0.13333333333333333,0.20353982300884954,0.20259893679858243,0.20843881856540084,0.3333333333333333,0.18493150684931503,0.19567483064095886,0.1840242669362993,0.19799498746867172,0.1854636591478697,0.20891364902506965,0.1795806745670009,0.17920656634746923,0.14784546805349183,0.18050541516245489,0.07182320441988949,0.15757575757575754,0.07692307692307693,0.07920792079207928,0.06540241899357924,0.06818181818181818,0.07207207207207211,0.053571428571428575,1
109,0.49999999999999994,0.06666666666666667,0.0855457227138643,0.08446544595392795,0.08185654008438817,0.1,0.08610567514677105,0.08815355219732497,0.08543983822042467,0.08771929824561403,0.08771929824561403,0.09749303621169916,0.0788514129443938,0.08025535795713636,0.06760772659732539,0.10108303249097483,0.03867403314917123,0.09090909090909088,0.02197802197802201,0.029702970297029785,0.020606241600716724,0.021853146853146876,0.018018018018018056,0.01785714285714285,0
110,0.6818181818181818,0.26666666666666666,0.1935103244837758,0.20259893679858243,0.1860759493670886,0.36363636363636365,0.16682974559686892,0.17665450755601875,0.16582406471183012,0.1679197994987469,0.1729323308270677,0.1827298050139276,0.1567912488605287,0.15640674874601002,0.12704309063893016,0.2490974729241877,0.07182320441988949,0.21515151515151526,0.07692307692307693,0.06930693069306937,0.060922801254292946,0.06468531468531469,0.07207207207207211,0.053571428571428575,0
111,0.18181818181818177,0.3333333333333333,0.006489675516224189,0.005906674542232718,0.007594936708860751,0.22727272727272727,0.005870841487279843,0.006079555323953441,0.006066734074823048,0.007518796992481203,0.006516290726817038,0.006685236768802227,0.004557885141294432,0.005927952576379389,0.004829123328380383,0.3718411552346572,0.5027624309392265,0.34848484848484856,0.4505494505494505,0.504950495049505,0.41854561744064483,0.3881118881118881,0.391891891891892,0.3928571428571428,0
112,0.4545454545454545,0.2,0.05014749262536873,0.04902539870053159,0.03122362869198312,0.3,0.04354207436399217,0.04594406809101961,0.043983822042467126,0.04511278195488722,0.04511278195488722,0.05013927576601672,0.040565177757520506,0.040583675330597355,0.033432392273402674,0.10108303249097483,0.06077348066298344,0.08787878787878795,0.043956043956043966,0.04950495049504955,0.0359862625055995,0.03583916083916083,0.03603603603603606,0.027857142857142858,1
113,0.8181818181818181,0.06666666666666667,0.4513274336283185,0.45067926757235677,0.2932489451476793,0.125,0.46330724070450086,0.49826298419315607,0.46814964610717896,0.4987468671679199,0.4736842105263159,0.5543175487465182,0.4986326344576117,0.49840401276789786,0.42421991084695393,0.24548736462093879,0.25966850828729277,0.22727272727272735,0.20329670329670335,0.2574257425742575,0.20636105718978642,0.20017482517482516,0.23423423423423428,0.12499999999999997,0
114,0.3636363636363636,0.4666666666666667,0.04896755162241888,0.04902539870053159,0.03417721518987341,0.5,0.04060665362035225,0.043859649122807,0.04246713852376136,0.044110275689223065,0.04310776942355889,0.04623955431754874,0.038286235186873276,0.0392156862745098,0.032317979197622575,0.13357400722021673,0.06077348066298344,0.11515151515151517,0.05494505494505497,0.05940594059405946,0.04837987158429147,0.053321678321678334,0.045045045045045085,0.042857142857142844,1
115,0.49999999999999994,0.3333333333333333,0.061946902654867256,0.06674542232722978,0.03966244725738396,0.3125,0.050880626223091974,0.05584505819002952,0.052578361981799805,0.055137844611528826,0.052631578947368425,0.058495821727019504,0.04922515952597994,0.05152758777929778,0.041604754829123326,0.036101083032491044,0.01657458563535913,0.036363636363636376,0.010989010989011005,0.009900990099009965,0.010601761982977465,0.0174825174825175,0.018018018018018056,0.01785714285714285,1
116,0.5909090909090908,0.06666666666666667,0.10914454277286136,0.10809214412285882,0.09282700421940926,0.08333333333333333,0.10665362035225047,0.10838978634705575,0.1051567239635996,0.11027568922305767,0.10275689223057646,0.11420612813370476,0.09981768459434823,0.09940720474236207,0.08060921248142644,0.04693140794223838,0.02762430939226518,0.039393939393939426,0.010989010989011005,0.009900990099009965,0.009407197252501165,0.01223776223776224,0.018018018018018056,0.007142857142857145,0
117,0.49999999999999994,0.3333333333333333,0.06784660766961652,0.06674542232722978,0.05274261603375526,0.45454545454545453,0.05919765166340507,0.06175091193329858,0.06016177957532861,0.06015037593984963,0.05764411027568924,0.0668523676880223,0.05651777575205103,0.05608755129958959,0.04569093610698365,0.2310469314079423,0.05524861878453041,0.2,0.05494505494505497,0.04950495049504955,0.04360161266238616,0.046328671328671356,0.05405405405405411,0.035714285714285726,0
118,0.49999999999999994,0.4,0.07964601769911504,0.07855877141169522,0.06540084388185655,0.4,0.06996086105675146,0.07321521625846796,0.07128412537917089,0.07268170426065165,0.07017543859649125,0.07799442896935935,0.06563354603463992,0.06520747834017328,0.05646359583952452,0.16967509025270766,0.03867403314917123,0.1545454545454546,0.043956043956043966,0.03960396039603964,0.03240256831417049,0.03671328671328672,0.03603603603603606,0.028571428571428553,0
119,0.49999999999999994,0.3333333333333333,0.06784660766961652,0.06674542232722978,0.04641350210970464,0.3333333333333333,0.057240704500978484,0.06140350877192982,0.05915065722952476,0.06015037593984963,0.05764411027568924,0.0668523676880223,0.05651777575205103,0.05608755129958959,0.04531946508172361,0.1732851985559567,0.03867403314917123,0.14545454545454545,0.043956043956043966,0.03960396039603964,0.03225324772286092,0.03846153846153849,0.03603603603603606,0.028571428571428553,0
120,0.8181818181818181,0.06666666666666667,0.38053097345132747,0.3797991730655641,0.41687763713080167,0.2,0.4735812133072406,0.4983498349834983,0.4848331648129424,0.5488721804511278,0.4736842105263159,0.5543175487465182,0.4986326344576117,0.49840401276789786,0.4056463595839524,0.2888086642599279,0.2044198895027624,0.2606060606060607,0.20879120879120883,0.2574257425742575,0.2233836045990742,0.2211538461538462,0.23423423423423428,0.19642857142857142,0
121,0.5909090909090908,0.13333333333333333,0.12094395280235988,0.125812167749557,0.10126582278481011,0.13333333333333333,0.10665362035225047,0.11186381796074342,0.1076845298281092,0.11278195488721807,0.10275689223057646,0.11420612813370476,0.10209662716499543,0.10168718650250798,0.08246656760772658,0.06859205776173294,0.01657458563535913,0.06666666666666671,0.010989010989011005,0.009900990099009965,0.01000447961773926,0.01573426573426573,0.018018018018018056,0.007142857142857145,0
122,0.2727272727272727,0.6666666666666666,0.010029498525073746,0.008860011813349083,0.008438818565400838,0.625,0.007827788649706457,0.008598228243877015,0.008594539939332659,0.00852130325814536,0.00852130325814536,0.009470752089136489,0.008659981768459425,0.008207934336525308,0.006315007429420504,0.3068592057761733,0.35911602209944754,0.27272727272727276,0.3626373626373627,0.3564356435643565,0.3098402269672987,0.29807692307692313,0.30180180180180183,0.24999999999999997,1
123,0.3636363636363636,0.5333333333333333,0.04601769911504425,0.04607206142941524,0.03037974683544304,0.47058823529411764,0.03962818003913894,0.04160152857391,0.04095045500505561,0.04010025062656642,0.04010025062656642,0.04345403899721449,0.038286235186873276,0.03784769721842225,0.03083209509658246,0.3790613718411554,0.11049723756906077,0.3454545454545454,0.10989010989010989,0.10891089108910895,0.09407197252501115,0.09353146853146854,0.09009009009009011,0.08571428571428572,1
124,0.3181818181818181,0.2,0.02064896755162242,0.025398700531600704,0.014345991561181423,0.17647058823529413,0.018590998043052837,0.01997568177870418,0.019211324570273004,0.0175438596491228,0.019548872180451128,0.02172701949860724,0.017319963536918857,0.0196078431372549,0.015601783060921241,0.3032490974729244,0.13812154696132595,0.28484848484848496,0.1428571428571429,0.14158415841584165,0.14065999701358817,0.14947552447552448,0.14414414414414417,0.12499999999999997,1
125,0.5909090909090908,0.8,0.09144542772861357,0.09037212049616065,0.06455696202531644,0.5,0.07876712328767123,0.08450581900295291,0.08190091001011124,0.08521303258145366,0.08270676691729326,0.08746518105849585,0.07702825888787601,0.07660738714090286,0.06203566121842496,0.3357400722021662,0.07182320441988949,0.30303030303030315,0.07692307692307693,0.06930693069306937,0.05644318351500677,0.0611888111888112,0.06306306306306309,0.042857142857142844,1
126,0.1363636363636363,0.2,0.005309734513274336,0.005906674542232718,0.004219409282700412,0.23076923076923078,0.004403131115459875,0.005124196630189329,0.004550050556117284,0.004511278195488716,0.0055137844611528805,0.006685236768802227,0.004557885141294432,0.004559963520291838,0.003714710252600291,0.49819494584837554,0.5027624309392265,0.4696969696969698,0.4505494505494505,0.405940594059406,0.45035090338957734,0.44580419580419584,0.4144144144144145,0.3928571428571428,1
127,0.9090909090909091,0.06666666666666667,0.4985250737463127,0.4979326639102186,0.41265822784810124,0.1,0.5817025440313112,0.5349140177175612,0.5106167846309403,0.5488721804511278,0.5238095238095238,0.5543175487465182,0.4530537830446672,0.5421796625626994,0.4427934621099554,0.5306859205776174,0.281767955801105,0.4696969696969698,0.2857142857142857,0.30693069306930704,0.2910258324622966,0.28409090909090906,0.30180180180180183,0.24999999999999997,0
128,0.49999999999999994,0.3333333333333333,0.06784660766961652,0.06674542232722978,0.05569620253164557,0.5,0.06017612524461838,0.0627062706270627,0.06167846309403436,0.06265664160401002,0.05764411027568924,0.06963788300835655,0.0560619872379216,0.05608755129958959,0.04829123328380385,0.12274368231046939,0.02762430939226518,0.10909090909090907,0.02197802197802201,0.019801980198019875,0.02105420337464542,0.027097902097902138,0.03153153153153154,0.01785714285714285,1
129,0.49999999999999994,0.13333333333333333,0.07079646017699114,0.06969875959834614,0.05358649789029534,0.2,0.06164383561643835,0.06392218169185339,0.06167846309403436,0.06265664160401002,0.06015037593984963,0.06963788300835655,0.05651777575205103,0.057455540355677154,0.04903417533432392,0.16606498194945862,0.04419889502762431,0.1424242424242424,0.043956043956043966,0.04950495049504955,0.0359862625055995,0.03671328671328672,0.03603603603603606,0.035714285714285726,1
130,0.7727272727272727,0.26666666666666666,0.30383480825958703,0.30301240401653873,0.2544303797468354,0.3333333333333333,0.29011741682974557,0.3025013027618551,0.29676440849342767,0.32330827067669177,0.27318295739348375,0.3314763231197772,0.2707383773928897,0.29320565435476514,0.2384843982169391,0.24548736462093879,0.1160220994475138,0.2121212121212121,0.1208791208791209,0.14158415841584165,0.1236374496043004,0.1258741258741259,0.1288288288288289,0.11357142857142857,1
131,0.09090909090909083,0.5333333333333333,0.0029498525073746312,0.002953337271116366,0.002109704641350213,0.4444444444444444,0.0019569471624266213,0.0025186729199235744,0.0025278058645096108,0.002506265664160408,0.0030075187969924866,0.0033426183844011206,0.002278942570647216,0.0022799817601459257,0.0022288261515601704,0.7400722021660652,0.6685082872928176,0.696969696969697,0.6703296703296704,0.7029702970297029,0.6486486486486485,0.611888111888112,0.6171171171171173,0.5714285714285714,1
132,0.7272727272727273,0.4,0.16519174041297935,0.1642055522740697,0.20759493670886073,0.3,0.14628180039138938,0.1549418099704707,0.1486349848331648,0.15789473684210528,0.15288220551378445,0.16434540389972147,0.1340018231540565,0.14272685818513453,0.11589895988112928,0.32490974729241884,0.09944751381215466,0.2878787878787879,0.08791208791208793,0.07920792079207928,0.07704942511572344,0.0786713286713287,0.08108108108108109,0.07142857142857142,1
133,0.49999999999999994,0.0,0.0584070796460177,0.06083874778499705,0.040084388185654,0.0,0.0474559686888454,0.05176307104394649,0.049039433771486333,0.05012531328320801,0.05012531328320801,0.05571030640668523,0.044667274384685506,0.04696762425900593,0.039004457652303114,0.18411552346570403,0.04972375690607733,0.16060606060606059,0.05494505494505497,0.05940594059405946,0.04778258921905332,0.05157342657342656,0.045045045045045085,0.042857142857142844,0
134,0.5909090909090908,0.06666666666666667,0.12094395280235988,0.11990549320732428,0.10168776371308016,0.5,0.1076320939334638,0.1111690116380059,0.10566228513650153,0.11278195488721807,0.10275689223057646,0.11977715877437328,0.097538742023701,0.10168718650250798,0.08246656760772658,0.0649819494584839,0.01657458563535913,0.05454545454545451,0.010989010989011005,0.009900990099009965,0.01194564730476333,0.0174825174825175,0.018018018018018056,0.01428571428571429,1
135,0.49999999999999994,0.26666666666666666,0.08259587020648969,0.0815121086828116,0.06413502109704641,0.25,0.06996086105675146,0.07364947021017891,0.07128412537917089,0.07268170426065165,0.07017543859649125,0.07799442896935935,0.06563354603463992,0.06520747834017328,0.05572065378900446,0.10830324909747302,0.02762430939226518,0.09393939393939393,0.032967032967033016,0.034653465346534684,0.025235179931312524,0.02797202797202797,0.03153153153153154,0.021428571428571408,0
136,0.49999999999999994,0.2,0.08849557522123892,0.09037212049616065,0.06919831223628692,0.21428571428571427,0.07827788649706456,0.08155289213131837,0.07785642062689585,0.08270676691729326,0.07518796992481203,0.08746518105849585,0.07110300820419324,0.07432740538075697,0.060178306092124816,0.09386281588447654,0.011049723756906049,0.0787878787878788,0.01648351648351648,0.019801980198019875,0.01284157085262061,0.018356643356643387,0.018018018018018056,0.01428571428571429,1
137,0.7272727272727273,0.06666666666666667,0.2920353982300885,0.30301240401653873,0.2168776371308017,0.1,0.2632093933463796,0.2716692721903769,0.25025278058645095,0.27318295739348375,0.24812030075187974,0.275766016713092,0.2479489516864175,0.24760601915184682,0.2013372956909361,0.3537906137184116,0.1160220994475138,0.3181818181818182,0.1208791208791209,0.15841584158415845,0.12990891443930114,0.12937062937062938,0.1351351351351352,0.10714285714285712,0
138,0.49999999999999994,0.3333333333333333,0.05899705014749261,0.06083874778499705,0.04177215189873417,0.35714285714285715,0.05136986301369863,0.05428174396387009,0.05358948432760364,0.055137844611528826,0.052631578947368425,0.05571030640668523,0.04740200546946217,0.049247606019151846,0.0423476968796434,0.08303249097472931,0.0331491712707182,0.07575757575757575,0.032967032967033016,0.029702970297029785,0.026429744661788823,0.03059440559440557,0.03603603603603606,0.028571428571428553,0
139,0.18181818181818177,0.4666666666666667,0.007079646017699115,0.005906674542232718,0.006329113924050625,0.6363636363636364,0.005870841487279843,0.006079555323953441,0.006066734074823048,0.006516290726817038,0.006516290726817038,0.006685236768802227,0.005469462169553317,0.005471956224350205,0.004829123328380383,0.548736462093863,0.5027624309392265,0.5,0.5054945054945055,0.504950495049505,0.4376586531282663,0.4055944055944056,0.4144144144144145,0.3928571428571428,1
140,0.49999999999999994,0.0,0.07374631268436578,0.07560543414057887,0.059071729957805914,0.0,0.06457925636007827,0.06791731804759421,0.06622851365015167,0.06766917293233082,0.06516290726817042,0.06963788300835655,0.06107566089334548,0.06064751481988144,0.05274888558692422,0.12996389891696758,0.0331491712707182,0.11212121212121212,0.032967032967033016,0.029702970297029785,0.02269672987905036,0.02797202797202797,0.027027027027027084,0.021428571428571408,1
141,0.49999999999999994,0.13333333333333333,0.09144542772861357,0.09037212049616065,0.07890295358649788,0.25,0.07827788649706456,0.08311620635747784,0.07987866531850354,0.08521303258145366,0.07769423558897245,0.09192200557103067,0.07110300820419324,0.07660738714090286,0.06203566121842496,0.05054151624548742,0.0331491712707182,0.04545454545454547,0.010989010989011005,0.009900990099009965,0.00895923547857247,0.010489510489510467,0.009009009009009028,0.007142857142857145,0
142,0.7272727272727273,0.2,0.27728613569321536,0.2793857058476078,0.2459915611814346,0.3333333333333333,0.2544031311154598,0.2622893868334201,0.2527805864509605,0.26065162907268175,0.23558897243107774,0.275766016713092,0.2479489516864175,0.24760601915184682,0.20616641901931648,0.22743682310469315,0.12154696132596682,0.19696969696969696,0.1208791208791209,0.10891089108910895,0.09795430789905929,0.09790209790209792,0.09909909909909914,0.08571428571428572,0
143,0.5909090909090908,0.4,0.112094395280236,0.1110454813939752,0.07383966244725737,0.2608695652173913,0.09491193737769078,0.1023970818134445,0.09908998988877654,0.10275689223057646,0.10275689223057646,0.10863509749303624,0.08842297174111213,0.0925672594619243,0.07689450222882616,0.28519855595667876,0.0662983425414364,0.2575757575757575,0.06593406593406592,0.05940594059405946,0.05494997760191134,0.058566433566433596,0.06306306306306309,0.053571428571428575,1
144,0.7727272727272727,0.2,0.2920353982300885,0.36207914943886593,0.25021097046413504,0.5,0.27299412915851273,0.292947715824214,0.26289180990899896,0.27318295739348375,0.28571428571428575,0.275766016713092,0.2707383773928897,0.27952576379388966,0.22734026745913818,0.36101083032490977,0.16022099447513816,0.3333333333333333,0.15714285714285714,0.14158415841584165,0.1260265790652531,0.12937062937062938,0.1288288288288289,0.095,0
145,0.49999999999999994,0.26666666666666666,0.07964601769911504,0.07855877141169522,0.0632911392405063,0.13333333333333333,0.07093933463796477,0.074604828903943,0.07229524772497473,0.07268170426065165,0.07268170426065165,0.0807799442896936,0.0674567000911577,0.06703146374829001,0.05646359583952452,0.04693140794223838,0.02762430939226518,0.036363636363636376,0.01868131868131867,0.019801980198019875,0.010153800209048824,0.013111888111888126,0.018018018018018056,0.007142857142857145,0
146,0.40909090909090906,0.7333333333333333,0.043067846607669616,0.04311872415829887,0.0320675105485232,0.4583333333333333,0.03718199608610567,0.038822303282959866,0.037917087967644085,0.03759398496240602,0.03659147869674186,0.04345403899721449,0.033728350045578843,0.034655722754217966,0.029346210995542348,0.27797833935018057,0.09392265193370164,0.2424242424242425,0.09340659340659341,0.08415841584158418,0.07958787516798566,0.08041958041958042,0.08108108108108109,0.07142857142857142,1
147,0.6818181818181818,0.0,0.22123893805309736,0.2203189604252806,0.25696202531645573,0.0,0.2392367906066536,0.24439812402292865,0.23356926188068755,0.26065162907268175,0.24812030075187974,0.24791086350974934,0.22515952597994532,0.23620611035111722,0.19205052005943538,0.13718411552346577,0.10497237569060769,0.12121212121212127,0.09340659340659341,0.08910891089108913,0.07809466925489023,0.0786713286713287,0.07657657657657663,0.06357142857142858,0
148,0.18181818181818177,0.4666666666666667,0.0058997050147492625,0.005906674542232718,0.005485232067510545,0.3888888888888889,0.005870841487279843,0.005732152162584672,0.005561172901921131,0.006516290726817038,0.005012531328320802,0.006685236768802227,0.005013673655423871,0.005471956224350205,0.004086181277860319,0.3465703971119134,0.5027624309392265,0.30303030303030315,0.4505494505494505,0.405940594059406,0.3868896520830221,0.38111888111888115,0.3693693693693695,0.2857142857142857,1
149,0.22727272727272724,0.4666666666666667,0.011799410029498525,0.010632014176018903,0.007172995780590712,0.35,0.008806262230919765,0.009814139308667702,0.009100101112234575,0.01002506265664161,0.01002506265664161,0.011142061281337046,0.008659981768459425,0.008207934336525308,0.00705794947994056,0.584837545126354,0.33701657458563533,0.5303030303030303,0.34065934065934067,0.30693069306930704,0.31969538599372843,0.31381118881118886,0.30180180180180183,0.2857142857142857,1
150,0.5909090909090908,0.06666666666666667,0.09734513274336283,0.10218546958062609,0.0751054852320675,0.09090909090909091,0.09197651663405089,0.09214868855306581,0.09049544994944389,0.09172932330827069,0.08270676691729326,0.09470752089136492,0.08386508659981767,0.08572731418148656,0.06946508172362556,0.3898916967509026,0.04972375690607733,0.3636363636363636,0.05494505494505497,0.07920792079207928,0.0621173659847693,0.06643356643356646,0.07657657657657663,0.053571428571428575,0
151,0.3636363636363636,0.2,0.033628318584070796,0.03307737743650324,0.02151898734177215,0.17647058823529413,0.02837573385518591,0.030484627410109433,0.02932254802831142,0.031077694235588975,0.030075187969924817,0.031754874651810594,0.027347310847766627,0.027359781121751026,0.02228826151560178,0.2635379061371842,0.1160220994475138,0.2363636363636364,0.10989010989010989,0.09900990099009904,0.08645662236822454,0.08916083916083917,0.09009009009009011,0.07142857142857142,1
152,0.7272727272727273,0.26666666666666666,0.30383480825958703,0.30301240401653873,0.2333333333333333,0.3076923076923077,0.3052837573385518,0.316050026055237,0.2982810920121335,0.32330827067669177,0.31077694235588976,0.3314763231197772,0.2935278030993619,0.29320565435476514,0.24219910846953938,0.22382671480144412,0.1160220994475138,0.19090909090909097,0.1208791208791209,0.14158415841584165,0.1208003583694191,0.12062937062937062,0.1351351351351352,0.10714285714285712,0
153,0.49999999999999994,0.3333333333333333,0.07079646017699114,0.06969875959834614,0.05485232067510549,0.5555555555555556,0.06213307240704499,0.0646169880145909,0.062184024266936304,0.06666666666666668,0.06015037593984963,0.06963788300835655,0.0560619872379216,0.05973552211582307,0.04829123328380385,0.07220216606498209,0.04419889502762431,0.06060606060606061,0.02197802197802201,0.019801980198019875,0.020456921009407214,0.021853146853146876,0.03153153153153154,0.01785714285714285,1
154,0.49999999999999994,0.2,0.06784660766961652,0.06674542232722978,0.05696202531645569,0.3,0.0665362035225049,0.06678825777314572,0.06572295247724974,0.06666666666666668,0.06516290726817042,0.06963788300835655,0.06107566089334548,0.062015503875969005,0.05089153046062408,0.12635379061371854,0.04419889502762431,0.10606060606060613,0.032967032967033016,0.029702970297029785,0.024637897566074374,0.028846153846153855,0.027027027027027084,0.021428571428571408,0
155,0.7272727272727273,0.2,0.26843657817109146,0.26757235676314234,0.20506329113924046,0.21428571428571427,0.23483365949119372,0.2549070696543338,0.2386248736097068,0.26065162907268175,0.24812030075187974,0.275766016713092,0.22515952597994532,0.23620611035111722,0.19205052005943538,0.3140794223826716,0.14364640883977897,0.2878787878787879,0.1208791208791209,0.12871287128712877,0.10989995520382262,0.11276223776223776,0.09909909909909914,0.08571428571428572,0
156,0.3181818181818181,0.3333333333333333,0.018289085545722714,0.02244536326048434,0.012236286919831224,0.29411764705882354,0.015655577299412915,0.0174570088587806,0.016683518705763394,0.015538847117794498,0.0175438596491228,0.018384401114206125,0.015496809480401087,0.017327861377108983,0.013744427934621092,0.44765342960288823,0.2044198895027624,0.4090909090909091,0.20879120879120883,0.20792079207920794,0.18978647155442735,0.19318181818181818,0.18918918918918926,0.16071428571428573,1
157,0.49999999999999994,0.13333333333333333,0.061946902654867256,0.06083874778499705,0.059915611814345994,0.2222222222222222,0.053816046966731895,0.05593190898037172,0.0551061678463094,0.055137844611528826,0.055137844611528826,0.058495821727019504,0.04922515952597994,0.050159598723210214,0.0423476968796434,0.054151624548736566,0.01657458563535913,0.04545454545454547,0.02197802197802201,0.019801980198019875,0.01075108257428703,0.016608391608391615,0.018018018018018056,0.007142857142857145,0
158,0.49999999999999994,0.4666666666666667,0.07079646017699114,0.07265209686946249,0.06033755274261602,0.3888888888888889,0.06360078277886497,0.06600660066006599,0.06420626895854398,0.06666666666666668,0.06015037593984963,0.06963788300835655,0.059708295350957154,0.05973552211582307,0.04903417533432392,0.2490974729241877,0.06077348066298344,0.22727272727272735,0.05494505494505497,0.04950495049504955,0.04449753621024338,0.04807692307692307,0.05405405405405411,0.035714285714285726,0
159,0.49999999999999994,0.13333333333333333,0.0855457227138643,0.08446544595392795,0.07468354430379745,0.2857142857142857,0.07289628180039139,0.07625499392044464,0.07381193124368049,0.07518796992481203,0.07268170426065165,0.0807799442896936,0.0674567000911577,0.06794345645234838,0.0575780089153046,0.3212996389891698,0.03867403314917123,0.2878787878787879,0.043956043956043966,0.05940594059405946,0.04733462744512473,0.053321678321678334,0.06306306306306309,0.042857142857142844,0
160,0.18181818181818177,0.2,0.0058997050147492625,0.007678676904902537,0.005485232067510545,0.2,0.0053816046966731895,0.006079555323953427,0.006066734074823048,0.006516290726817038,0.006516290726817038,0.005571030640668523,0.005469462169553317,0.005927952576379389,0.004457652303120355,0.4945848375451264,0.44751381215469616,0.4393939393939394,0.4505494505494505,0.504950495049505,0.41809765566671636,0.3951048951048952,0.391891891891892,0.3571428571428571,1
161,0.7272727272727273,0.4,0.25073746312684364,0.24985233313644417,0.24683544303797464,0.4,0.2421722113502935,0.24709049852353654,0.23710819009100098,0.24812030075187974,0.24812030075187974,0.24791086350974934,0.22515952597994532,0.22571819425444595,0.1898216939078752,0.22743682310469315,0.10497237569060769,0.19696969696969696,0.10989010989010989,0.10891089108910895,0.09317604897715392,0.09965034965034969,0.09009009009009011,0.07857142857142854,0
162,0.2727272727272727,0.13333333333333333,0.014749262536873156,0.013585351447135255,0.009282700421940925,0.1,0.01223091976516634,0.013114469341671,0.012639029322548033,0.012531328320802011,0.012531328320802011,0.015598885793871878,0.012306289881494986,0.011855905152758778,0.01040118870728083,0.40794223826714804,0.281767955801105,0.393939393939394,0.23076923076923084,0.20792079207920794,0.23308944303419438,0.22814685314685318,0.2567567567567568,0.19642857142857142,0
163,0.40909090909090906,0.6,0.038348082595870206,0.040165386887182505,0.026582278481012654,0.47368421052631576,0.03131115459882583,0.034392912975508075,0.033367037411526794,0.03408521303258146,0.033583959899749376,0.03621169916434541,0.03008204193254329,0.031007751937984496,0.02563150074294205,0.19133574007220222,0.07182320441988949,0.16666666666666669,0.07692307692307693,0.08415841584158418,0.07003135732417504,0.07255244755244755,0.07657657657657663,0.06357142857142858,0
